Number of points: 1001
                Sun:                                            Mercury:                                        Venus:                                          Earth:                                          Mars:                                           Jupiter:                                        Saturn:                                         Uranus:                                         Neptun:                                         Pluto:                                          
Time            Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    
5.570000e+00    1.149498e-02    1.469576e-02    0.000000e+00    -7.078415e+00   -6.136379e+00   0.000000e+00    -2.530914e+00   -2.379903e-01   0.000000e+00    -7.250943e-01   1.984522e+00    0.000000e+00    1.668097e+00    -2.128162e+00   0.000000e+00    -5.054001e+00   6.555733e-01    0.000000e+00    3.604011e+00    9.044895e+00    0.000000e+00    1.754974e+01    7.767686e+00    0.000000e+00    2.938448e+01    6.328407e+00    0.000000e+00    3.913837e+01    5.560138e+00    0.000000e+00    
5.580000e+00    1.150433e-02    1.475215e-02    0.000000e+00    -7.086973e+00   -6.155495e+00   0.000000e+00    -2.541715e+00   -2.771074e-01   0.000000e+00    -7.702248e-01   1.972604e+00    0.000000e+00    1.696907e+00    -2.104917e+00   0.000000e+00    -5.057873e+00   6.277177e-01    0.000000e+00    3.585361e+00    9.052975e+00    0.000000e+00    1.754392e+01    7.780816e+00    0.000000e+00    2.938205e+01    6.339597e+00    0.000000e+00    3.913696e+01    5.570054e+00    0.000000e+00    
5.590000e+00    1.151353e-02    1.480857e-02    0.000000e+00    -7.095497e+00   -6.174581e+00   0.000000e+00    -2.551915e+00   -3.161645e-01   0.000000e+00    -8.150428e-01   1.959850e+00    0.000000e+00    1.725387e+00    -2.081246e+00   0.000000e+00    -5.061594e+00   5.998431e-01    0.000000e+00    3.566695e+00    9.061015e+00    0.000000e+00    1.753810e+01    7.793942e+00    0.000000e+00    2.937963e+01    6.350787e+00    0.000000e+00    3.913555e+01    5.579970e+00    0.000000e+00    
5.600000e+00    1.152259e-02    1.486501e-02    0.000000e+00    -7.103986e+00   -6.193638e+00   0.000000e+00    -2.561521e+00   -3.551536e-01   0.000000e+00    -8.595316e-01   1.946272e+00    0.000000e+00    1.753532e+00    -2.057153e+00   0.000000e+00    -5.065165e+00   5.719504e-01    0.000000e+00    3.548014e+00    9.069016e+00    0.000000e+00    1.753226e+01    7.807064e+00    0.000000e+00    2.937720e+01    6.361976e+00    0.000000e+00    3.913414e+01    5.589886e+00    0.000000e+00    
5.610000e+00    1.153151e-02    1.492149e-02    0.000000e+00    -7.112443e+00   -6.212666e+00   0.000000e+00    -2.570542e+00   -3.940668e-01   0.000000e+00    -9.036748e-01   1.931880e+00    0.000000e+00    1.781336e+00    -2.032644e+00   0.000000e+00    -5.068586e+00   5.440403e-01    0.000000e+00    3.529317e+00    9.076978e+00    0.000000e+00    1.752642e+01    7.820181e+00    0.000000e+00    2.937477e+01    6.373163e+00    0.000000e+00    3.913273e+01    5.599801e+00    0.000000e+00    
5.620000e+00    1.154029e-02    1.497800e-02    0.000000e+00    -7.120866e+00   -6.231664e+00   0.000000e+00    -2.578985e+00   -4.328966e-01   0.000000e+00    -9.474567e-01   1.916686e+00    0.000000e+00    1.808794e+00    -2.007723e+00   0.000000e+00    -5.071856e+00   5.161137e-01    0.000000e+00    3.510605e+00    9.084902e+00    0.000000e+00    1.752056e+01    7.833294e+00    0.000000e+00    2.937233e+01    6.384350e+00    0.000000e+00    3.913131e+01    5.609716e+00    0.000000e+00    
5.630000e+00    1.154893e-02    1.503453e-02    0.000000e+00    -7.129256e+00   -6.250634e+00   0.000000e+00    -2.586858e+00   -4.716359e-01   0.000000e+00    -9.908618e-01   1.900702e+00    0.000000e+00    1.835899e+00    -1.982393e+00   0.000000e+00    -5.074976e+00   4.881714e-01    0.000000e+00    3.491879e+00    9.092786e+00    0.000000e+00    1.751470e+01    7.846403e+00    0.000000e+00    2.936989e+01    6.395536e+00    0.000000e+00    3.912989e+01    5.619631e+00    0.000000e+00    
5.640000e+00    1.155743e-02    1.509109e-02    0.000000e+00    -7.137612e+00   -6.269574e+00   0.000000e+00    -2.594168e+00   -5.102777e-01   0.000000e+00    -1.033875e+00   1.883941e+00    0.000000e+00    1.862645e+00    -1.956660e+00   0.000000e+00    -5.077945e+00   4.602143e-01    0.000000e+00    3.473137e+00    9.100632e+00    0.000000e+00    1.750883e+01    7.859507e+00    0.000000e+00    2.936744e+01    6.406721e+00    0.000000e+00    3.912847e+01    5.629545e+00    0.000000e+00    
5.650000e+00    1.156578e-02    1.514768e-02    0.000000e+00    -7.145936e+00   -6.288486e+00   0.000000e+00    -2.600924e+00   -5.488153e-01   0.000000e+00    -1.076483e+00   1.866416e+00    0.000000e+00    1.889028e+00    -1.930530e+00   0.000000e+00    -5.080764e+00   4.322432e-01    0.000000e+00    3.454380e+00    9.108438e+00    0.000000e+00    1.750294e+01    7.872607e+00    0.000000e+00    2.936499e+01    6.417905e+00    0.000000e+00    3.912705e+01    5.639459e+00    0.000000e+00    
5.660000e+00    1.157400e-02    1.520429e-02    0.000000e+00    -7.154227e+00   -6.307368e+00   0.000000e+00    -2.607133e+00   -5.872422e-01   0.000000e+00    -1.118670e+00   1.848140e+00    0.000000e+00    1.915042e+00    -1.904005e+00   0.000000e+00    -5.083432e+00   4.042589e-01    0.000000e+00    3.435608e+00    9.116206e+00    0.000000e+00    1.749705e+01    7.885702e+00    0.000000e+00    2.936253e+01    6.429088e+00    0.000000e+00    3.912562e+01    5.649372e+00    0.000000e+00    
5.670000e+00    1.158208e-02    1.526093e-02    0.000000e+00    -7.162486e+00   -6.326222e+00   0.000000e+00    -2.612801e+00   -6.255523e-01   0.000000e+00    -1.160423e+00   1.829125e+00    0.000000e+00    1.940680e+00    -1.877092e+00   0.000000e+00    -5.085949e+00   3.762623e-01    0.000000e+00    3.416821e+00    9.123934e+00    0.000000e+00    1.749115e+01    7.898793e+00    0.000000e+00    2.936007e+01    6.440270e+00    0.000000e+00    3.912419e+01    5.659285e+00    0.000000e+00    
5.680000e+00    1.159001e-02    1.531759e-02    0.000000e+00    -7.170712e+00   -6.345047e+00   0.000000e+00    -2.617938e+00   -6.637397e-01   0.000000e+00    -1.201730e+00   1.809386e+00    0.000000e+00    1.965938e+00    -1.849795e+00   0.000000e+00    -5.088315e+00   3.482542e-01    0.000000e+00    3.398020e+00    9.131623e+00    0.000000e+00    1.748523e+01    7.911880e+00    0.000000e+00    2.935761e+01    6.451451e+00    0.000000e+00    3.912276e+01    5.669198e+00    0.000000e+00    
5.690000e+00    1.159781e-02    1.537428e-02    0.000000e+00    -7.178905e+00   -6.363844e+00   0.000000e+00    -2.622549e+00   -7.017985e-01   0.000000e+00    -1.242578e+00   1.788935e+00    0.000000e+00    1.990809e+00    -1.822120e+00   0.000000e+00    -5.090531e+00   3.202354e-01    0.000000e+00    3.379204e+00    9.139273e+00    0.000000e+00    1.747931e+01    7.924962e+00    0.000000e+00    2.935514e+01    6.462631e+00    0.000000e+00    3.912132e+01    5.679111e+00    0.000000e+00    
5.700000e+00    1.160546e-02    1.543098e-02    0.000000e+00    -7.187067e+00   -6.382612e+00   0.000000e+00    -2.626643e+00   -7.397233e-01   0.000000e+00    -1.282954e+00   1.767788e+00    0.000000e+00    2.015290e+00    -1.794071e+00   0.000000e+00    -5.092595e+00   2.922067e-01    0.000000e+00    3.360373e+00    9.146884e+00    0.000000e+00    1.747338e+01    7.938040e+00    0.000000e+00    2.935267e+01    6.473811e+00    0.000000e+00    3.911989e+01    5.689023e+00    0.000000e+00    
5.710000e+00    1.161297e-02    1.548771e-02    0.000000e+00    -7.195197e+00   -6.401352e+00   0.000000e+00    -2.630226e+00   -7.775087e-01   0.000000e+00    -1.322848e+00   1.745957e+00    0.000000e+00    2.039373e+00    -1.765654e+00   0.000000e+00    -5.094509e+00   2.641691e-01    0.000000e+00    3.341528e+00    9.154456e+00    0.000000e+00    1.746744e+01    7.951113e+00    0.000000e+00    2.935019e+01    6.484989e+00    0.000000e+00    3.911845e+01    5.698934e+00    0.000000e+00    
5.720000e+00    1.162034e-02    1.554446e-02    0.000000e+00    -7.203294e+00   -6.420063e+00   0.000000e+00    -2.633306e+00   -8.151496e-01   0.000000e+00    -1.362247e+00   1.723457e+00    0.000000e+00    2.063055e+00    -1.736874e+00   0.000000e+00    -5.096272e+00   2.361233e-01    0.000000e+00    3.322669e+00    9.161989e+00    0.000000e+00    1.746149e+01    7.964182e+00    0.000000e+00    2.934771e+01    6.496167e+00    0.000000e+00    3.911701e+01    5.708846e+00    0.000000e+00    
5.730000e+00    1.162757e-02    1.560123e-02    0.000000e+00    -7.211360e+00   -6.438746e+00   0.000000e+00    -2.635889e+00   -8.526412e-01   0.000000e+00    -1.401142e+00   1.700302e+00    0.000000e+00    2.086329e+00    -1.707736e+00   0.000000e+00    -5.097884e+00   2.080701e-01    0.000000e+00    3.303795e+00    9.169482e+00    0.000000e+00    1.745552e+01    7.977247e+00    0.000000e+00    2.934523e+01    6.507343e+00    0.000000e+00    3.911556e+01    5.718757e+00    0.000000e+00    
5.740000e+00    1.163466e-02    1.565801e-02    0.000000e+00    -7.219395e+00   -6.457401e+00   0.000000e+00    -2.637982e+00   -8.899786e-01   0.000000e+00    -1.439522e+00   1.676507e+00    0.000000e+00    2.109191e+00    -1.678246e+00   0.000000e+00    -5.099346e+00   1.800104e-01    0.000000e+00    3.284907e+00    9.176936e+00    0.000000e+00    1.744955e+01    7.990307e+00    0.000000e+00    2.934274e+01    6.518519e+00    0.000000e+00    3.911412e+01    5.728667e+00    0.000000e+00    
5.750000e+00    1.164160e-02    1.571481e-02    0.000000e+00    -7.227398e+00   -6.476028e+00   0.000000e+00    -2.639593e+00   -9.271574e-01   0.000000e+00    -1.477377e+00   1.652087e+00    0.000000e+00    2.131635e+00    -1.648409e+00   0.000000e+00    -5.100656e+00   1.519450e-01    0.000000e+00    3.266005e+00    9.184351e+00    0.000000e+00    1.744357e+01    8.003363e+00    0.000000e+00    2.934024e+01    6.529693e+00    0.000000e+00    3.911267e+01    5.738578e+00    0.000000e+00    
5.760000e+00    1.164841e-02    1.577163e-02    0.000000e+00    -7.235370e+00   -6.494627e+00   0.000000e+00    -2.640727e+00   -9.641730e-01   0.000000e+00    -1.514699e+00   1.627054e+00    0.000000e+00    2.153657e+00    -1.618230e+00   0.000000e+00    -5.101815e+00   1.238748e-01    0.000000e+00    3.247089e+00    9.191726e+00    0.000000e+00    1.743758e+01    8.016414e+00    0.000000e+00    2.933775e+01    6.540867e+00    0.000000e+00    3.911122e+01    5.748488e+00    0.000000e+00    
5.770000e+00    1.165507e-02    1.582847e-02    0.000000e+00    -7.243311e+00   -6.513197e+00   0.000000e+00    -2.641393e+00   -1.001021e+00   0.000000e+00    -1.551478e+00   1.601426e+00    0.000000e+00    2.175251e+00    -1.587716e+00   0.000000e+00    -5.102824e+00   9.580062e-02    0.000000e+00    3.228159e+00    9.199063e+00    0.000000e+00    1.743158e+01    8.029460e+00    0.000000e+00    2.933524e+01    6.552040e+00    0.000000e+00    3.910976e+01    5.758397e+00    0.000000e+00    
5.780000e+00    1.166159e-02    1.588532e-02    0.000000e+00    -7.251220e+00   -6.531740e+00   0.000000e+00    -2.641596e+00   -1.037699e+00   0.000000e+00    -1.587706e+00   1.575215e+00    0.000000e+00    2.196413e+00    -1.556873e+00   0.000000e+00    -5.103681e+00   6.772321e-02    0.000000e+00    3.209215e+00    9.206360e+00    0.000000e+00    1.742557e+01    8.042502e+00    0.000000e+00    2.933274e+01    6.563212e+00    0.000000e+00    3.910831e+01    5.768306e+00    0.000000e+00    
5.790000e+00    1.166797e-02    1.594219e-02    0.000000e+00    -7.259099e+00   -6.550255e+00   0.000000e+00    -2.641342e+00   -1.074200e+00   0.000000e+00    -1.623376e+00   1.548437e+00    0.000000e+00    2.217137e+00    -1.525705e+00   0.000000e+00    -5.104388e+00   3.964345e-02    0.000000e+00    3.190258e+00    9.213617e+00    0.000000e+00    1.741955e+01    8.055540e+00    0.000000e+00    2.933023e+01    6.574382e+00    0.000000e+00    3.910685e+01    5.778215e+00    0.000000e+00    
5.800000e+00    1.167421e-02    1.599907e-02    0.000000e+00    -7.266948e+00   -6.568743e+00   0.000000e+00    -2.640639e+00   -1.110523e+00   0.000000e+00    -1.658479e+00   1.521107e+00    0.000000e+00    2.237419e+00    -1.494219e+00   0.000000e+00    -5.104944e+00   1.156217e-02    0.000000e+00    3.171286e+00    9.220835e+00    0.000000e+00    1.741352e+01    8.068573e+00    0.000000e+00    2.932771e+01    6.585552e+00    0.000000e+00    3.910539e+01    5.788123e+00    0.000000e+00    
5.810000e+00    1.168031e-02    1.605596e-02    0.000000e+00    -7.274765e+00   -6.587203e+00   0.000000e+00    -2.639492e+00   -1.146663e+00   0.000000e+00    -1.693008e+00   1.493239e+00    0.000000e+00    2.257255e+00    -1.462420e+00   0.000000e+00    -5.105349e+00   -1.651981e-02   0.000000e+00    3.152301e+00    9.228014e+00    0.000000e+00    1.740748e+01    8.081602e+00    0.000000e+00    2.932519e+01    6.596721e+00    0.000000e+00    3.910392e+01    5.798032e+00    0.000000e+00    
5.820000e+00    1.168626e-02    1.611287e-02    0.000000e+00    -7.282553e+00   -6.605635e+00   0.000000e+00    -2.637909e+00   -1.182617e+00   0.000000e+00    -1.726958e+00   1.464849e+00    0.000000e+00    2.276638e+00    -1.430315e+00   0.000000e+00    -5.105603e+00   -4.460165e-02   0.000000e+00    3.133302e+00    9.235153e+00    0.000000e+00    1.740143e+01    8.094626e+00    0.000000e+00    2.932267e+01    6.607889e+00    0.000000e+00    3.910245e+01    5.807939e+00    0.000000e+00    
5.830000e+00    1.169208e-02    1.616978e-02    0.000000e+00    -7.290310e+00   -6.624039e+00   0.000000e+00    -2.635894e+00   -1.218382e+00   0.000000e+00    -1.760322e+00   1.435950e+00    0.000000e+00    2.295565e+00    -1.397910e+00   0.000000e+00    -5.105707e+00   -7.268253e-02   0.000000e+00    3.114290e+00    9.242253e+00    0.000000e+00    1.739537e+01    8.107646e+00    0.000000e+00    2.932014e+01    6.619056e+00    0.000000e+00    3.910099e+01    5.817847e+00    0.000000e+00    
5.840000e+00    1.169775e-02    1.622671e-02    0.000000e+00    -7.298037e+00   -6.642417e+00   0.000000e+00    -2.633454e+00   -1.253954e+00   0.000000e+00    -1.793093e+00   1.406557e+00    0.000000e+00    2.314032e+00    -1.365210e+00   0.000000e+00    -5.105660e+00   -1.007616e-01   0.000000e+00    3.095265e+00    9.249313e+00    0.000000e+00    1.738930e+01    8.120661e+00    0.000000e+00    2.931761e+01    6.630222e+00    0.000000e+00    3.909951e+01    5.827753e+00    0.000000e+00    
5.850000e+00    1.170328e-02    1.628365e-02    0.000000e+00    -7.305733e+00   -6.660767e+00   0.000000e+00    -2.630596e+00   -1.289331e+00   0.000000e+00    -1.825268e+00   1.376685e+00    0.000000e+00    2.332033e+00    -1.332222e+00   0.000000e+00    -5.105462e+00   -1.288381e-01   0.000000e+00    3.076226e+00    9.256334e+00    0.000000e+00    1.738322e+01    8.133671e+00    0.000000e+00    2.931507e+01    6.641387e+00    0.000000e+00    3.909804e+01    5.837660e+00    0.000000e+00    
5.860000e+00    1.170867e-02    1.634059e-02    0.000000e+00    -7.313400e+00   -6.679089e+00   0.000000e+00    -2.627325e+00   -1.324508e+00   0.000000e+00    -1.856840e+00   1.346350e+00    0.000000e+00    2.349565e+00    -1.298953e+00   0.000000e+00    -5.105113e+00   -1.569111e-01   0.000000e+00    3.057174e+00    9.263315e+00    0.000000e+00    1.737713e+01    8.146677e+00    0.000000e+00    2.931253e+01    6.652551e+00    0.000000e+00    3.909656e+01    5.847566e+00    0.000000e+00    
5.870000e+00    1.171391e-02    1.639754e-02    0.000000e+00    -7.321038e+00   -6.697385e+00   0.000000e+00    -2.623647e+00   -1.359484e+00   0.000000e+00    -1.887805e+00   1.315564e+00    0.000000e+00    2.366623e+00    -1.265408e+00   0.000000e+00    -5.104614e+00   -1.849798e-01   0.000000e+00    3.038109e+00    9.270257e+00    0.000000e+00    1.737104e+01    8.159679e+00    0.000000e+00    2.930999e+01    6.663715e+00    0.000000e+00    3.909508e+01    5.857472e+00    0.000000e+00    
5.880000e+00    1.171902e-02    1.645450e-02    0.000000e+00    -7.328645e+00   -6.715653e+00   0.000000e+00    -2.619567e+00   -1.394256e+00   0.000000e+00    -1.918159e+00   1.284343e+00    0.000000e+00    2.383202e+00    -1.231594e+00   0.000000e+00    -5.103964e+00   -2.130435e-01   0.000000e+00    3.019031e+00    9.277159e+00    0.000000e+00    1.736493e+01    8.172676e+00    0.000000e+00    2.930744e+01    6.674877e+00    0.000000e+00    3.909360e+01    5.867378e+00    0.000000e+00    
5.890000e+00    1.172399e-02    1.651147e-02    0.000000e+00    -7.336223e+00   -6.733894e+00   0.000000e+00    -2.615092e+00   -1.428821e+00   0.000000e+00    -1.947898e+00   1.252702e+00    0.000000e+00    2.399299e+00    -1.197518e+00   0.000000e+00    -5.103164e+00   -2.411012e-01   0.000000e+00    2.999940e+00    9.284021e+00    0.000000e+00    1.735881e+01    8.185668e+00    0.000000e+00    2.930488e+01    6.686038e+00    0.000000e+00    3.909212e+01    5.877283e+00    0.000000e+00    
5.900000e+00    1.172881e-02    1.656844e-02    0.000000e+00    -7.343772e+00   -6.752109e+00   0.000000e+00    -2.610227e+00   -1.463176e+00   0.000000e+00    -1.977018e+00   1.220653e+00    0.000000e+00    2.414910e+00    -1.163185e+00   0.000000e+00    -5.102213e+00   -2.691521e-01   0.000000e+00    2.980836e+00    9.290844e+00    0.000000e+00    1.735268e+01    8.198656e+00    0.000000e+00    2.930233e+01    6.697198e+00    0.000000e+00    3.909063e+01    5.887187e+00    0.000000e+00    
5.910000e+00    1.173349e-02    1.662541e-02    0.000000e+00    -7.351292e+00   -6.770296e+00   0.000000e+00    -2.604978e+00   -1.497320e+00   0.000000e+00    -2.005517e+00   1.188212e+00    0.000000e+00    2.430030e+00    -1.128603e+00   0.000000e+00    -5.101113e+00   -2.971955e-01   0.000000e+00    2.961719e+00    9.297627e+00    0.000000e+00    1.734654e+01    8.211639e+00    0.000000e+00    2.929976e+01    6.708357e+00    0.000000e+00    3.908914e+01    5.897092e+00    0.000000e+00    
5.920000e+00    1.173803e-02    1.668239e-02    0.000000e+00    -7.358782e+00   -6.788457e+00   0.000000e+00    -2.599350e+00   -1.531249e+00   0.000000e+00    -2.033391e+00   1.155393e+00    0.000000e+00    2.444655e+00    -1.093779e+00   0.000000e+00    -5.099861e+00   -3.252305e-01   0.000000e+00    2.942589e+00    9.304371e+00    0.000000e+00    1.734040e+01    8.224618e+00    0.000000e+00    2.929720e+01    6.719516e+00    0.000000e+00    3.908765e+01    5.906996e+00    0.000000e+00    
5.930000e+00    1.174243e-02    1.673937e-02    0.000000e+00    -7.366244e+00   -6.806590e+00   0.000000e+00    -2.593349e+00   -1.564962e+00   0.000000e+00    -2.060638e+00   1.122209e+00    0.000000e+00    2.458782e+00    -1.058718e+00   0.000000e+00    -5.098460e+00   -3.532562e-01   0.000000e+00    2.923447e+00    9.311075e+00    0.000000e+00    1.733424e+01    8.237592e+00    0.000000e+00    2.929463e+01    6.730673e+00    0.000000e+00    3.908616e+01    5.916899e+00    0.000000e+00    
5.940000e+00    1.174669e-02    1.679636e-02    0.000000e+00    -7.373676e+00   -6.824697e+00   0.000000e+00    -2.586979e+00   -1.598456e+00   0.000000e+00    -2.087256e+00   1.088675e+00    0.000000e+00    2.472407e+00    -1.023428e+00   0.000000e+00    -5.096909e+00   -3.812720e-01   0.000000e+00    2.904293e+00    9.317739e+00    0.000000e+00    1.732807e+01    8.250561e+00    0.000000e+00    2.929205e+01    6.741829e+00    0.000000e+00    3.908466e+01    5.926802e+00    0.000000e+00    
